simulation_id,position_in_batch,tag,machine_name,hit_rate,job_start,job_end,compute_time,flops,input_files_transfer_time,input_files_size,output_files_transfer_time,output_files_size
00677f58-c321-49b3-80aa-b472297c7dd1,84,job_simple_uniform_408, sg02,0,2688.390109,5298.436796,2583.706356,5772000000000,26.317181,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,85,job_simple_uniform_399, sg02,0,2688.438987,5306.249471,2583.706356,5772000000000,34.060158,2500000000,0.043969,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,86,job_simple_uniform_431, sg02,0,2688.439008,5306.255286,2583.706356,5772000000000,34.062414,2500000000,0.047508,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,82,job_simple_uniform_430, sg01,0,2688.43902,5290.989042,2583.706356,5772000000000,18.820516,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,90,job_simple_uniform_397, sg02,0,2688.5873,5341.678724,2583.706356,5772000000000,69.361918,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,91,job_simple_uniform_432, sg02,0,2688.587341,5347.962182,2583.706356,5772000000000,75.645335,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,92,job_simple_uniform_43, sg02,0,2688.587382,5348.271973,2583.706356,5772000000000,75.921235,2500000000,0.057,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,93,job_simple_uniform_429, sg02,0,2688.587424,5348.433485,2583.706356,5772000000000,75.953704,2500000000,0.186002,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,94,job_simple_uniform_428, sg02,0,2688.587465,5348.476344,2583.706356,5772000000000,75.967948,2500000000,0.214575,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,95,job_simple_uniform_427, sg02,0,2688.587507,5348.48522,2583.706356,5772000000000,75.972344,2500000000,0.219014,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,96,job_simple_uniform_418, sg02,0,2688.587548,5348.485951,2583.706356,5772000000000,75.972823,2500000000,0.219223,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,87,job_simple_uniform_417, sg01,0,2688.587573,5323.695271,2583.706356,5772000000000,51.378191,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,88,job_simple_uniform_416, sg01,0,2688.587582,5323.829491,2583.706356,5772000000000,51.46685,2500000000,0.068703,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,89,job_simple_uniform_415, sg01,0,2688.587591,5323.831587,2583.706356,5772000000000,51.468118,2500000000,0.069522,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,97,job_simple_uniform_390, sg02,0,2689.012644,5348.871505,2583.706356,5772000000000,75.853484,2500000000,0.299021,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,98,job_simple_uniform_435, sg02,0,2689.012673,5348.872829,2583.706356,5772000000000,75.85398,2500000000,0.299819,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,99,job_simple_uniform_434, sg02,0,2689.012708,5348.874258,2583.706356,5772000000000,75.854764,2500000000,0.30043,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,100,job_simple_uniform_433, sg02,0,2689.012747,5348.875327,2583.706356,5772000000000,75.855427,2500000000,0.300797,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,101,job_simple_uniform_414, sg02,0,2689.012785,5348.875388,2583.706356,5772000000000,75.855402,2500000000,0.300845,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,102,job_simple_uniform_413, sg02,0,2689.012822,5348.875388,2583.706356,5772000000000,75.855365,2500000000,0.300845,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,103,job_simple_uniform_41, sg02,0,2689.01286,5348.875388,2583.706356,5772000000000,75.855327,2500000000,0.300845,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,104,job_simple_uniform_409, sg01,0,2689.012886,5349.205302,2583.706356,5772000000000,76.451362,2500000000,0.034698,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,105,job_simple_uniform_398, sg01,0,2689.012899,5349.419329,2583.706356,5772000000000,76.552068,2500000000,0.148006,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,106,job_simple_uniform_396, sg01,0,2689.012912,5349.870861,2583.706356,5772000000000,76.594818,2500000000,0.556775,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,107,job_simple_uniform_395, sg01,0,2689.012929,5349.941456,2583.706356,5772000000000,76.605049,2500000000,0.617122,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,108,job_simple_uniform_394, sg01,0,2689.012946,5349.983679,2583.706356,5772000000000,76.613476,2500000000,0.650901,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,109,job_simple_uniform_393, sg01,0,2689.012967,5349.994477,2583.706356,5772000000000,76.616126,2500000000,0.659027,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,110,job_simple_uniform_392, sg01,0,2689.01299,5350.000799,2583.706356,5772000000000,76.618195,2500000000,0.663257,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,111,job_simple_uniform_391, sg01,0,2689.013012,5350.002435,2583.706356,5772000000000,76.618917,2500000000,0.66415,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,112,job_simple_uniform_436, sg01,0,2689.013033,5350.00304,2583.706356,5772000000000,76.619175,2500000000,0.664476,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,113,job_simple_uniform_39, sg01,0,2689.013054,5350.003177,2583.706356,5772000000000,76.619226,2500000000,0.664541,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,114,job_simple_uniform_389, sg01,0,2689.013074,5350.003511,2583.706356,5772000000000,76.619238,2500000000,0.664843,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,115,job_simple_uniform_388, sg01,0,2689.013095,5350.003557,2583.706356,5772000000000,76.619222,2500000000,0.664884,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,116,job_simple_uniform_387, sg01,0,2689.013116,5350.003559,2583.706356,5772000000000,76.619201,2500000000,0.664886,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,117,job_simple_uniform_386, sg01,0,2689.013136,5350.003559,2583.706356,5772000000000,76.619181,2500000000,0.664886,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,118,job_simple_uniform_385, sg01,0,2689.013157,5350.003559,2583.706356,5772000000000,76.61916,2500000000,0.664886,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,120,job_simple_uniform_384, sg01,0,2689.013178,5350.003559,2583.706356,5772000000000,76.619139,2500000000,0.664886,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,119,job_simple_uniform_383, sg01,0,2689.013199,5350.003559,2583.706356,5772000000000,76.619118,2500000000,0.664886,16000000
